"Date","Instagram Profile","Followers","Net Follower Growth","Published Posts & Reels","Public Engagements","Public Engagements per Post","% Follower Growth","Published Carousels","Published Videos","Published Photos","Likes","Comments","Top Hashtags by Lifetime Public Engagements"
"03-02-2026","hornitostequila","36,244","1","0","0","0","0.0028%","0","0","0","0","0",""
"03-02-2026","lunazultequila","12,251","-2","0","0","0","-0.0163%","0","0","0","0","0",""
"03-02-2026","milagrotequila","23,800","21","0","0","0","0.0883%","0","0","0","0","0",""
"03-02-2026","patron","438,037","41","1","5,706","5,706","0.0094%","0","1","0","5,600","106","#PATRONxGRAMMYS"
"03-02-2026","tequilacazadores","37,914","-6","0","0","0","-0.0158%","0","0","0","0","0",""
"03-02-2026","teremana","772,209","-55","0","0","0","-0.0071%","0","0","0","0","0",""
"03-03-2026","josecuervotequila","111,962","10","1","76","76","0.0089%","1","0","0","74","2",""
"03-03-2026","1800tequila","108,523","-12","0","0","0","-0.0111%","0","0","0","0","0",""
"03-03-2026","casamigos","295,757","14","1","638","638","0.0047%","0","1","0","615","23",""
"03-03-2026","donjuliotequila","462,553","39","1","547","547","0.0084%","0","1","0","541","6",""
"03-03-2026","drink818","1,187,532","15","1","4,038","4,038","0.0013%","0","1","0","3,679","359",""
"03-03-2026","eljimadortequila","43,487","3","0","0","0","0.0069%","0","0","0","0","0",""
"03-03-2026","espolontequila","65,986","11","0","0","0","0.0167%","0","0","0","0","0",""
"03-03-2026","hornitostequila","36,257","13","0","0","0","0.0359%","0","0","0","0","0",""
"03-03-2026","lunazultequila","12,254","3","0","0","0","0.0245%","0","0","0","0","0",""
"03-03-2026","milagrotequila","23,813","13","0","0","0","0.0546%","0","0","0","0","0",""
"03-03-2026","patron","438,072","35","0","0","0","0.0080%","0","0","0","0","0",""
"03-03-2026","tequilacazadores","37,914","0","0","0","0","0.0000%","0","0","0","0","0",""
"03-03-2026","teremana","772,210","1","0","0","0","0.0001%","0","0","0","0","0",""
"03-04-2026","josecuervotequila","111,963","1","0","0","0","0.0009%","","0","0","0","0",""
"03-04-2026","1800tequila","108,534","11","0","0","0","0.0101%","0","0","0","0","0",""
"03-04-2026","casamigos","295,774","17","0","0","0","0.0057%","0","0","0","0","0",""
"03-04-2026","donjuliotequila","462,643","90","1","223","223","0.0195%","0","1","0","218","5",""
"03-04-2026","drink818","1,187,372","-160","0","0","0","-0.0135%","0","0","0","0","0",""
