"Date","Network","Profile","Audience","Net Audience Growth","Published Posts","Public Engagements","Public Engagements per Post","% Audience Growth","Published Carousels","Published Videos","Published Photos","Published Links","Published Text","Reactions","Comments","Shares","Top Hashtags by Lifetime Public Engagements"
"01-22-2026","Instagram","patron","436,557","-8","1","1,177","1,177","-0.0018%","1","0","0","0","0","1,158","19","0","#PATRONxGRAMMYS, #PATRONSILVER, #PATRONCRISTALINO"
"01-22-2026","Instagram","teremana","774,388","-97","0","0","0","-0.0125%","0","0","0","0","0","0","0","0",""
"01-23-2026","Facebook","Jose Cuervo","841,112","-11","1","11","11","-0.0013%","0","0","1","0","0","11","0","0",""
"01-23-2026","Instagram","josecuervotequila","111,776","13","1","106","106","0.0116%","1","0","0","0","0","97","9","11",""
"01-23-2026","Instagram","1800tequila","","","","","","","","","","","","","","",""
"01-23-2026","Instagram","casamigos","294,372","7","0","0","0","0.0024%","0","0","0","0","0","0","0","0",""
"01-23-2026","Instagram","donjuliotequila","","","","","","","","","","","","","","",""
"01-23-2026","Instagram","drink818","1,189,376","11","0","0","0","0.0009%","0","0","0","0","0","0","0","0",""
"01-23-2026","Instagram","espolontequila","65,610","12","1","601","601","0.0183%","0","1","0","0","0","587","14","0","#ad, #EspolonPartner"
"01-23-2026","Instagram","patron","436,570","13","0","0","0","0.0030%","0","0","0","0","0","0","0","0",""
"01-23-2026","Instagram","teremana","774,314","-74","1","105","105","-0.0096%","0","1","0","0","0","94","11","0",""
"01-24-2026","Facebook","Jose Cuervo","841,093","-19","0","0","0","-0.0023%","","0","0","0","0","0","0","0",""
"01-24-2026","Instagram","josecuervotequila","111,781","5","0","0","0","0.0045%","","0","0","0","0","0","0","0",""
"01-24-2026","Instagram","1800tequila","","","","","","","","","","","","","","",""
"01-24-2026","Instagram","casamigos","294,387","15","0","0","0","0.0051%","0","0","0","0","0","0","0","0",""
"01-24-2026","Instagram","donjuliotequila","","","","","","","","","","","","","","",""
"01-24-2026","Instagram","drink818","1,189,263","-113","0","0","0","-0.0095%","0","0","0","0","0","0","0","0",""
