"Date","Instagram Profile","Followers","Net Follower Growth","Published Posts & Reels","Public Engagements","Public Engagements per Post","% Follower Growth","Published Carousels","Published Videos","Published Photos","Likes","Comments","Top Hashtags by Lifetime Public Engagements"
"10-25-2025","tequilacazadores","37,905","12","0","0","0","0.0317%","0","0","0","0","0",""
"10-25-2025","teremana","778,389","-19","0","0","0","-0.0024%","0","0","0","0","0",""
"10-26-2025","josecuervotequila","111,304","15","0","0","0","0.0135%","","0","0","0","0",""
"10-26-2025","1800tequila","","","0","0","0","","","0","0","0","0",""
"10-26-2025","casamigos","289,898","32","0","0","0","0.0110%","0","0","0","0","0",""
"10-26-2025","donjuliotequila","","","0","0","0","","","0","0","0","0",""
"10-26-2025","drink818","1,190,814","-61","0","0","0","-0.0051%","0","0","0","0","0",""
"10-26-2025","eljimadortequila","","","0","0","0","","","0","0","0","0",""
"10-26-2025","espolontequila","64,535","25","0","0","0","0.0388%","0","0","0","0","0",""
"10-26-2025","hornitostequila","","","0","0","0","","","0","0","0","0",""
"10-26-2025","lunazultequila","","","0","0","0","","","0","0","0","0",""
"10-26-2025","milagrotequila","","","0","0","0","","","0","0","0","0",""
"10-26-2025","patron","431,979","121","0","0","0","0.0280%","0","0","0","0","0",""
"10-26-2025","tequilacazadores","37,907","2","0","0","0","0.0053%","0","0","0","0","0",""
"10-26-2025","teremana","778,358","-31","0","0","0","-0.0040%","0","0","0","0","0",""
"10-27-2025","josecuervotequila","111,326","22","0","0","0","0.0198%","","0","0","0","0",""
"10-27-2025","1800tequila","","","0","0","0","","","0","0","0","0",""
"10-27-2025","casamigos","289,904","6","0","0","0","0.0021%","0","0","0","0","0",""
"10-27-2025","donjuliotequila","","","0","0","0","","","0","0","0","0",""
"10-27-2025","drink818","1,190,736","-78","0","0","0","-0.0066%","0","0","0","0","0",""
"10-27-2025","eljimadortequila","","","0","0","0","","","0","0","0","0",""
"10-27-2025","espolontequila","64,558","23","1","56","56","0.0356%","0","1","0","56","0",""
"10-27-2025","hornitostequila","","","0","0","0","","","0","0","0","0",""
"10-27-2025","lunazultequila","","","0","0","0","","","0","0","0","0",""
"10-27-2025","milagrotequila","","","0","0","0","","","0","0","0","0",""
"10-27-2025","patron","432,117","138","0","0","0","0.0319%","0","0","0","0","0",""
"10-27-2025","tequilacazadores","37,908","1","0","0","0","0.0026%","0","0","0","0","0",""
"10-27-2025","teremana","778,289","-69","0","0","0","-0.0089%","0","0","0","0","0",""
"10-28-2025","josecuervotequila","111,346","20","1","338","338","0.0180%","1","0","0","310","28","#cuervocollective, #CuervoPartner"
"10-28-2025","1800tequila","","","0","0","0","","","0","0","0","0",""
"10-28-2025","casamigos","289,909","5","1","10","10","0.0017%","0","0","1","0","10",""
"10-28-2025","donjuliotequila","","","0","0","0","","","0","0","0","0",""
"10-28-2025","drink818","1,190,649","-87","0","0","0","-0.0073%","0","0","0","0","0",""
"10-28-2025","eljimadortequila","","","0","0","0","","","0","0","0","0",""
"10-28-2025","espolontequila","64,582","24","0","0","0","0.0372%","0","0","0","0","0",""
"10-28-2025","hornitostequila","","","0","0","0","","","0","0","0","0",""
"10-28-2025","lunazultequila","","","0","0","0","","","0","0","0","0",""
"10-28-2025","milagrotequila","","","0","0","0","","","0","0","0","0",""
"10-28-2025","patron","432,128","11","0","0","0","0.0025%","0","0","0","0","0",""
"10-28-2025","tequilacazadores","37,902","-6","0","0","0","-0.0158%","0","0","0","0","0",""
"10-28-2025","teremana","778,227","-62","0","0","0","-0.0080%","0","0","0","0","0",""
"10-29-2025","josecuervotequila","111,357","11","0","0","0","0.0099%","","0","0","0","0",""
"10-29-2025","1800tequila","","","0","0","0","","","0","0","0","0",""
"10-29-2025","casamigos","289,900","-9","0","0","0","-0.0031%","0","0","0","0","0",""
"10-29-2025","donjuliotequila","","","0","0","0","","","0","0","0","0",""
"10-29-2025","drink818","1,190,646","-3","0","0","0","-0.0003%","0","0","0","0","0",""
"10-29-2025","eljimadortequila","","","0","0","0","","","0","0","0","0",""
"10-29-2025","espolontequila","64,600","18","1","204","204","0.0279%","0","1","0","185","19",""
"10-29-2025","hornitostequila","","","0","0","0","","","0","0","0","0",""
"10-29-2025","lunazultequila","","","0","0","0","","","0","0","0","0",""
"10-29-2025","milagrotequila","","","0","0","0","","","0","0","0","0",""
"10-29-2025","patron","432,115","-13","1","800","800","-0.0030%","1","0","0","781","19","#PatronCristalino, #PATRONTequila"
"10-29-2025","tequilacazadores","37,898","-4","0","0","0","-0.0106%","0","0","0","0","0",""
"10-29-2025","teremana","778,194","-33","1","435","435","-0.0042%","0","1","0","416","19",""
"10-30-2025","josecuervotequila","111,376","19","1","391","391","0.0171%","1","0","0","374","17","#CuervoPartner, #CuervoCollective"
"10-30-2025","1800tequila","","","0","0","0","","","0","0","0","0",""
"10-30-2025","casamigos","289,926","26","0","0","0","0.0090%","0","0","0","0","0",""
"10-30-2025","donjuliotequila","","","0","0","0","","","0","0","0","0",""
"10-30-2025","drink818","1,190,629","-17","1","644","644","-0.0014%","1","0","0","629","15",""
"10-30-2025","eljimadortequila","","","0","0","0","","","0","0","0","0",""
"10-30-2025","espolontequila","64,626","26","0","0","0","0.0402%","0","0","0","0","0",""
"10-30-2025","hornitostequila","","","0","0","0","","","0","0","0","0",""
"10-30-2025","lunazultequila","","","0","0","0","","","0","0","0","0",""
"10-30-2025","milagrotequila","","","0","0","0","","","0","0","0","0",""
"10-30-2025","patron","432,115","0","0","0","0","0.0000%","0","0","0","0","0",""
"10-30-2025","tequilacazadores","37,897","-1","0","0","0","-0.0026%","0","0","0","0","0",""
"10-30-2025","teremana","778,153","-41","0","0","0","-0.0053%","0","0","0","0","0",""
"10-31-2025","josecuervotequila","111,387","11","1","104","104","0.0099%","1","0","0","100","4",""
"10-31-2025","1800tequila","","","0","0","0","","","0","0","0","0",""
"10-31-2025","casamigos","289,908","-18","3","289","96.33","-0.0062%","1","2","0","268","21",""
"10-31-2025","donjuliotequila","","","0","0","0","","","0","0","0","0",""
"10-31-2025","drink818","1,190,578","-51","1","623","623","-0.0043%","1","0","0","603","20",""
"10-31-2025","eljimadortequila","","","0","0","0","","","0","0","0","0",""
"10-31-2025","espolontequila","64,646","20","1","456","456","0.0309%","0","1","0","344","112","#EspolónTequila"
"10-31-2025","hornitostequila","","","0","0","0","","","0","0","0","0",""
"10-31-2025","lunazultequila","","","0","0","0","","","0","0","0","0",""
"10-31-2025","milagrotequila","","","0","0","0","","","0","0","0","0",""
"10-31-2025","patron","432,122","7","1","4,758","4,758","0.0016%","1","0","0","4,595","163","#PATRONXOCafe, #PATRONTequila, #Halloween"
"10-31-2025","tequilacazadores","37,896","-1","0","0","0","-0.0026%","0","0","0","0","0",""
"10-31-2025","teremana","778,126","-27","1","373","373","-0.0035%","0","1","0","354","19",""
"11-01-2025","josecuervotequila","111,396","9","1","123","123","0.0081%","1","0","0","118","5",""
"11-01-2025","1800tequila","","","0","0","0","","","0","0","0","0",""
"11-01-2025","casamigos","289,910","2","0","0","0","0.0007%","0","0","0","0","0",""
"11-01-2025","donjuliotequila","","","0","0","0","","","0","0","0","0",""
"11-01-2025","drink818","1,190,476","-102","1","866","866","-0.0086%","0","1","0","841","25",""
"11-01-2025","eljimadortequila","","","1","256","256","","1","0","0","249","7","#eljimadortequila"
"11-01-2025","espolontequila","64,701","55","0","0","0","0.0851%","0","0","0","0","0",""
"11-01-2025","hornitostequila","","","0","0","0","","","0","0","0","0",""
"11-01-2025","lunazultequila","","","0","0","0","","","0","0","0","0",""
"11-01-2025","milagrotequila","","","0","0","0","","","0","0","0","0",""
"11-01-2025","patron","432,296","174","1","404","404","0.0403%","1","0","0","398","6","#PATRONTequila, #DiaDeLosMuertos"
"11-01-2025","tequilacazadores","37,896","0","0","0","0","0.0000%","0","0","0","0","0",""
"11-01-2025","teremana","778,059","-67","0","0","0","-0.0086%","0","0","0","0","0",""
"11-02-2025","josecuervotequila","111,405","9","0","0","0","0.0081%","","0","0","0","0",""
"11-02-2025","1800tequila","","","0","0","0","","","0","0","0","0",""
"11-02-2025","casamigos","289,878","-32","1","115","115","-0.0110%","0","0","1","110","5",""
"11-02-2025","donjuliotequila","","","0","0","0","","","0","0","0","0",""
"11-02-2025","drink818","1,190,356","-120","1","938","938","-0.0101%","0","1","0","922","16",""
"11-02-2025","eljimadortequila","","","0","0","0","","","0","0","0","0",""
"11-02-2025","espolontequila","64,725","24","1","82","82","0.0371%","0","1","0","71","11",""
"11-02-2025","hornitostequila","","","0","0","0","","","0","0","0","0",""
"11-02-2025","lunazultequila","","","0","0","0","","","0","0","0","0",""
"11-02-2025","milagrotequila","","","0","0","0","","","0","0","0","0",""
"11-02-2025","patron","432,381","85","0","0","0","0.0197%","0","0","0","0","0",""
"11-02-2025","tequilacazadores","37,896","0","0","0","0","0.0000%","0","0","0","0","0",""
"11-02-2025","teremana","777,987","-72","0","0","0","-0.0093%","0","0","0","0","0",""
"11-03-2025","josecuervotequila","111,417","12","0","0","0","0.0108%","","0","0","0","0",""
"11-03-2025","1800tequila","","","0","0","0","","","0","0","0","0",""
"11-03-2025","casamigos","289,824","-54","0","0","0","-0.0186%","0","0","0","0","0",""
"11-03-2025","donjuliotequila","","","0","0","0","","","0","0","0","0",""
"11-03-2025","drink818","1,189,879","-477","1","55,690","55,690","-0.0401%","1","0","0","55,342","348",""
"11-03-2025","eljimadortequila","","","0","0","0","","","0","0","0","0",""
"11-03-2025","espolontequila","64,743","18","1","191","191","0.0278%","0","1","0","187","4",""
"11-03-2025","hornitostequila","","","0","0","0","","","0","0","0","0",""
"11-03-2025","lunazultequila","","","0","0","0","","","0","0","0","0",""
"11-03-2025","milagrotequila","","","0","0","0","","","0","0","0","0",""
"11-03-2025","patron","432,466","85","0","0","0","0.0197%","0","0","0","0","0",""
"11-03-2025","tequilacazadores","37,897","1","0","0","0","0.0026%","0","0","0","0","0",""
"11-03-2025","teremana","777,886","-101","0","0","0","-0.0130%","0","0","0","0","0",""
"11-04-2025","josecuervotequila","111,437","20","0","0","0","0.0180%","","0","0","0","0",""
"11-04-2025","1800tequila","","","0","0","0","","","0","0","0","0",""
"11-04-2025","casamigos","289,794","-30","1","17","17","-0.0104%","0","1","0","0","17",""
"11-04-2025","donjuliotequila","","","0","0","0","","","0","0","0","0",""
"11-04-2025","drink818","1,189,159","-720","0","0","0","-0.0605%","0","0","0","0","0",""
"11-04-2025","eljimadortequila","","","0","0","0","","","0","0","0","0",""
"11-04-2025","espolontequila","64,755","12","0","0","0","0.0185%","0","0","0","0","0",""
"11-04-2025","hornitostequila","","","0","0","0","","","0","0","0","0",""
"11-04-2025","lunazultequila","","","0","0","0","","","0","0","0","0",""
"11-04-2025","milagrotequila","","","0","0","0","","","0","0","0","0",""
"11-04-2025","patron","432,463","-3","0","0","0","-0.0007%","0","0","0","0","0",""
"11-04-2025","tequilacazadores","37,899","2","0","0","0","0.0053%","0","0","0","0","0",""
"11-04-2025","teremana","777,825","-61","0","0","0","-0.0078%","0","0","0","0","0",""
"11-05-2025","josecuervotequila","111,445","8","0","0","0","0.0072%","","0","0","0","0",""
"11-05-2025","1800tequila","","","0","0","0","","","0","0","0","0",""
"11-05-2025","casamigos","289,797","3","1","133","133","0.0010%","0","0","1","124","9",""
"11-05-2025","donjuliotequila","","","0","0","0","","","0","0","0","0",""
"11-05-2025","drink818","1,189,031","-128","1","1,294","1,294","-0.0108%","1","0","0","1,258","36",""
"11-05-2025","eljimadortequila","","","0","0","0","","","0","0","0","0",""
"11-05-2025","espolontequila","64,768","13","0","0","0","0.0201%","0","0","0","0","0",""
"11-05-2025","hornitostequila","","","0","0","0","","","0","0","0","0",""
"11-05-2025","lunazultequila","","","0","0","0","","","0","0","0","0",""
"11-05-2025","milagrotequila","","","0","0","0","","","0","0","0","0",""
"11-05-2025","patron","432,480","17","0","0","0","0.0039%","0","0","0","0","0",""
"11-05-2025","tequilacazadores","37,904","5","1","44","44","0.0132%","0","1","0","42","2","#RealTequilaForRealPeople, #Margarita, #CocktailRecipe"
"11-05-2025","teremana","777,766","-59","0","0","0","-0.0076%","0","0","0","0","0",""
"11-06-2025","josecuervotequila","111,460","15","1","79","79","0.0135%","1","0","0","76","3",""
"11-06-2025","1800tequila","","","0","0","0","","","0","0","0","0",""
"11-06-2025","casamigos","289,785","-12","1","290","290","-0.0041%","0","1","0","277","13",""
"11-06-2025","donjuliotequila","","","0","0","0","","","0","0","0","0",""
"11-06-2025","drink818","1,188,930","-101","0","0","0","-0.0085%","0","0","0","0","0",""
"11-06-2025","eljimadortequila","","","0","0","0","","","0","0","0","0",""
"11-06-2025","espolontequila","64,790","22","0","0","0","0.0340%","0","0","0","0","0",""
"11-06-2025","hornitostequila","","","0","0","0","","","0","0","0","0",""
"11-06-2025","lunazultequila","","","1","77","77","","0","0","1","70","7",""
"11-06-2025","milagrotequila","","","0","0","0","","","0","0","0","0",""
"11-06-2025","patron","432,486","6","0","0","0","0.0014%","0","0","0","0","0",""
"11-06-2025","tequilacazadores","37,903","-1","0","0","0","-0.0026%","0","0","0","0","0",""
"11-06-2025","teremana","777,752","-14","0","0","0","-0.0018%","0","0","0","0","0",""
"11-07-2025","josecuervotequila","111,492","32","1","96","96","0.0287%","0","1","0","54","42","#UFC322, #Sweeps, #CuervoUFC"
"11-07-2025","1800tequila","","","0","0","0","","","0","0","0","0",""
"11-07-2025","casamigos","289,928","143","0","0","0","0.0493%","0","0","0","0","0",""
"11-07-2025","donjuliotequila","","","0","0","0","","","0","0","0","0",""
"11-07-2025","drink818","1,191,741","2,811","0","0","0","0.2364%","0","0","0","0","0",""
"11-07-2025","eljimadortequila","","","0","0","0","","","0","0","0","0",""
"11-07-2025","espolontequila","64,812","22","0","0","0","0.0340%","0","0","0","0","0",""
"11-07-2025","hornitostequila","","","0","0","0","","","0","0","0","0",""
"11-07-2025","lunazultequila","","","0","0","0","","","0","0","0","0",""
"11-07-2025","milagrotequila","","","0","0","0","","","0","0","0","0",""
"11-07-2025","patron","432,584","98","1","757","757","0.0227%","0","0","1","752","5","#PATRONTequila, #PATRONAñejo"
"11-07-2025","tequilacazadores","37,897","-6","0","0","0","-0.0158%","0","0","0","0","0",""
"11-07-2025","teremana","777,851","99","0","0","0","0.0127%","0","0","0","0","0",""
"11-08-2025","josecuervotequila","111,503","11","0","0","0","0.0099%","","0","0","0","0",""
"11-08-2025","1800tequila","","","0","0","0","","","0","0","0","0",""
"11-08-2025","casamigos","289,914","-14","1","5","5","-0.0048%","0","1","0","0","5",""
"11-08-2025","donjuliotequila","","","0","0","0","","","0","0","0","0",""
"11-08-2025","drink818","1,191,582","-159","0","0","0","-0.0133%","0","0","0","0","0",""
"11-08-2025","eljimadortequila","","","0","0","0","","","0","0","0","0",""
"11-08-2025","espolontequila","64,826","14","0","0","0","0.0216%","0","0","0","0","0",""
"11-08-2025","hornitostequila","","","0","0","0","","","0","0","0","0",""
"11-08-2025","lunazultequila","","","0","0","0","","","0","0","0","0",""
"11-08-2025","milagrotequila","","","0","0","0","","","0","0","0","0",""
"11-08-2025","patron","432,581","-3","0","0","0","-0.0007%","0","0","0","0","0",""
"11-08-2025","tequilacazadores","37,896","-1","0","0","0","-0.0026%","0","0","0","0","0",""
"11-08-2025","teremana","777,786","-65","0","0","0","-0.0084%","0","0","0","0","0",""
"11-09-2025","josecuervotequila","111,512","9","0","0","0","0.0081%","","0","0","0","0",""
"11-09-2025","1800tequila","","","0","0","0","","","0","0","0","0",""
"11-09-2025","casamigos","289,942","28","0","0","0","0.0097%","0","0","0","0","0",""
"11-09-2025","donjuliotequila","","","0","0","0","","","0","0","0","0",""
"11-09-2025","drink818","1,191,664","82","0","0","0","0.0069%","0","0","0","0","0",""
"11-09-2025","eljimadortequila","","","0","0","0","","","0","0","0","0",""
"11-09-2025","espolontequila","64,835","9","0","0","0","0.0139%","0","0","0","0","0",""
"11-09-2025","hornitostequila","","","0","0","0","","","0","0","0","0",""
"11-09-2025","lunazultequila","","","0","0","0","","","0","0","0","0",""
"11-09-2025","milagrotequila","","","0","0","0","","","0","0","0","0",""
"11-09-2025","patron","432,621","40","0","0","0","0.0092%","0","0","0","0","0",""
"11-09-2025","tequilacazadores","37,893","-3","0","0","0","-0.0079%","0","0","0","0","0",""
"11-09-2025","teremana","777,908","122","0","0","0","0.0157%","0","0","0","0","0",""
"11-10-2025","josecuervotequila","111,519","7","1","178","178","0.0063%","1","0","0","161","17","#thetequilathatinventedtequila"
"11-10-2025","1800tequila","","","0","0","0","","","0","0","0","0",""
"11-10-2025","casamigos","289,915","-27","0","0","0","-0.0093%","0","0","0","0","0",""
"11-10-2025","donjuliotequila","","","0","0","0","","","0","0","0","0",""
"11-10-2025","drink818","1,191,504","-160","1","1,556","1,556","-0.0134%","1","0","0","1,518","38",""
"11-10-2025","eljimadortequila","","","0","0","0","","","0","0","0","0",""
"11-10-2025","espolontequila","64,837","2","0","0","0","0.0031%","0","0","0","0","0",""
"11-10-2025","hornitostequila","","","0","0","0","","","0","0","0","0",""
"11-10-2025","lunazultequila","","","0","0","0","","","0","0","0","0",""
"11-10-2025","milagrotequila","","","0","0","0","","","0","0","0","0",""
"11-10-2025","patron","432,599","-22","0","0","0","-0.0051%","0","0","0","0","0",""
"11-10-2025","tequilacazadores","37,896","3","0","0","0","0.0079%","0","0","0","0","0",""
"11-10-2025","teremana","777,876","-32","0","0","0","-0.0041%","0","0","0","0","0",""
"11-11-2025","josecuervotequila","111,522","3","0","0","0","0.0027%","","0","0","0","0",""
"11-11-2025","1800tequila","","","0","0","0","","","0","0","0","0",""
"11-11-2025","casamigos","289,929","14","0","0","0","0.0048%","0","0","0","0","0",""
"11-11-2025","donjuliotequila","","","0","0","0","","","0","0","0","0",""
"11-11-2025","drink818","1,191,476","-28","0","0","0","-0.0023%","0","0","0","0","0",""
"11-11-2025","eljimadortequila","","","0","0","0","","","0","0","0","0",""
"11-11-2025","espolontequila","64,856","19","0","0","0","0.0293%","0","0","0","0","0",""
"11-11-2025","hornitostequila","","","0","0","0","","","0","0","0","0",""
"11-11-2025","lunazultequila","","","0","0","0","","","0","0","0","0",""
"11-11-2025","milagrotequila","","","0","0","0","","","0","0","0","0",""
"11-11-2025","patron","432,637","38","0","0","0","0.0088%","0","0","0","0","0",""
"11-11-2025","tequilacazadores","37,903","7","1","51","51","0.0185%","1","0","0","50","1","#TequilaCAZADORES, #Salud, #RealTequilaForRealPeople"
"11-11-2025","teremana","777,850","-26","1","196","196","-0.0033%","0","1","0","183","13",""
"11-12-2025","josecuervotequila","111,531","9","2","188","94","0.0081%","1","1","0","177","11",""
"11-12-2025","1800tequila","","","0","0","0","","","0","0","0","0",""
"11-12-2025","casamigos","289,912","-17","0","0","0","-0.0059%","0","0","0","0","0",""
"11-12-2025","donjuliotequila","","","0","0","0","","","0","0","0","0",""
"11-12-2025","drink818","1,191,444","-32","1","1,633","1,633","-0.0027%","0","1","0","1,549","84",""
"11-12-2025","eljimadortequila","","","0","0","0","","","0","0","0","0",""
"11-12-2025","espolontequila","64,865","9","0","0","0","0.0139%","0","0","0","0","0",""
"11-12-2025","hornitostequila","","","0","0","0","","","0","0","0","0",""
"11-12-2025","lunazultequila","","","0","0","0","","","0","0","0","0",""
"11-12-2025","milagrotequila","","","0","0","0","","","0","0","0","0",""
"11-12-2025","patron","432,645","8","0","0","0","0.0018%","0","0","0","0","0",""
"11-12-2025","tequilacazadores","37,902","-1","0","0","0","-0.0026%","0","0","0","0","0",""
"11-12-2025","teremana","777,803","-47","0","0","0","-0.0060%","0","0","0","0","0",""
"11-13-2025","josecuervotequila","111,557","26","0","0","0","0.0233%","","0","0","0","0",""
"11-13-2025","1800tequila","","","0","0","0","","","0","0","0","0",""
"11-13-2025","casamigos","289,936","24","0","0","0","0.0083%","0","0","0","0","0",""
"11-13-2025","donjuliotequila","","","0","0","0","","","0","0","0","0",""
"11-13-2025","drink818","1,191,519","75","0","0","0","0.0063%","0","0","0","0","0",""
"11-13-2025","eljimadortequila","","","0","0","0","","","0","0","0","0",""
"11-13-2025","espolontequila","64,880","15","1","281","281","0.0231%","0","0","1","269","12","#EspolonTequila, #DrinkResponsibly, #Ad21"
"11-13-2025","hornitostequila","","","0","0","0","","","0","0","0","0",""
"11-13-2025","lunazultequila","","","0","0","0","","","0","0","0","0",""
"11-13-2025","milagrotequila","","","0","0","0","","","0","0","0","0",""
"11-13-2025","patron","432,682","37","1","245","245","0.0086%","1","0","0","240","5","#PATRONTequila, #PATRONCristalino"
"11-13-2025","tequilacazadores","37,891","-11","1","46","46","-0.0290%","0","0","1","46","0","#TequilaCAZADORES, #RealTequilaForRealPeople, #AwardShow"
"11-13-2025","teremana","777,751","-52","0","0","0","-0.0067%","0","0","0","0","0",""
"11-14-2025","josecuervotequila","111,566","9","1","70","70","0.0081%","1","0","0","64","6",""
"11-14-2025","1800tequila","","","0","0","0","","","0","0","0","0",""
"11-14-2025","casamigos","289,913","-23","1","28","28","-0.0079%","0","1","0","0","28",""
"11-14-2025","donjuliotequila","","","0","0","0","","","0","0","0","0",""
"11-14-2025","drink818","1,191,441","-78","0","0","0","-0.0065%","0","0","0","0","0",""
"11-14-2025","eljimadortequila","","","0","0","0","","","0","0","0","0",""
"11-14-2025","espolontequila","64,904","24","1","299","299","0.0370%","1","0","0","290","9",""
"11-14-2025","hornitostequila","","","0","0","0","","","0","0","0","0",""
"11-14-2025","lunazultequila","","","0","0","0","","","0","0","0","0",""
"11-14-2025","milagrotequila","","","0","0","0","","","0","0","0","0",""
"11-14-2025","patron","432,654","-28","0","0","0","-0.0065%","0","0","0","0","0",""
"11-14-2025","tequilacazadores","37,894","3","0","0","0","0.0079%","0","0","0","0","0",""
"11-14-2025","teremana","777,741","-10","1","237","237","-0.0013%","0","1","0","223","14",""
"11-15-2025","josecuervotequila","111,576","10","0","0","0","0.0090%","","0","0","0","0",""
"11-15-2025","1800tequila","","","0","0","0","","","0","0","0","0",""
"11-15-2025","casamigos","289,933","20","0","0","0","0.0069%","0","0","0","0","0",""
"11-15-2025","donjuliotequila","","","0","0","0","","","0","0","0","0",""
"11-15-2025","drink818","1,191,526","85","0","0","0","0.0071%","0","0","0","0","0",""
"11-15-2025","eljimadortequila","","","0","0","0","","","0","0","0","0",""
"11-15-2025","espolontequila","64,922","18","0","0","0","0.0277%","0","0","0","0","0",""
"11-15-2025","hornitostequila","","","0","0","0","","","0","0","0","0",""
"11-15-2025","lunazultequila","","","0","0","0","","","0","0","0","0",""
"11-15-2025","milagrotequila","","","0","0","0","","","0","0","0","0",""
"11-15-2025","patron","432,691","37","0","0","0","0.0086%","0","0","0","0","0",""
"11-15-2025","tequilacazadores","37,895","1","0","0","0","0.0026%","0","0","0","0","0",""
"11-15-2025","teremana","777,712","-29","0","0","0","-0.0037%","0","0","0","0","0",""
"11-16-2025","josecuervotequila","111,600","24","1","41","41","0.0215%","1","0","0","39","2",""
"11-16-2025","1800tequila","","","0","0","0","","","0","0","0","0",""
"11-16-2025","casamigos","289,915","-18","0","0","0","-0.0062%","0","0","0","0","0",""
"11-16-2025","donjuliotequila","","","0","0","0","","","0","0","0","0",""
"11-16-2025","drink818","1,191,479","-47","0","0","0","-0.0039%","0","0","0","0","0",""
"11-16-2025","eljimadortequila","","","0","0","0","","","0","0","0","0",""
"11-16-2025","espolontequila","64,927","5","0","0","0","0.0077%","0","0","0","0","0",""
"11-16-2025","hornitostequila","","","0","0","0","","","0","0","0","0",""
"11-16-2025","lunazultequila","","","0","0","0","","","0","0","0","0",""
"11-16-2025","milagrotequila","","","0","0","0","","","0","0","0","0",""
"11-16-2025","patron","432,712","21","0","0","0","0.0049%","0","0","0","0","0",""
"11-16-2025","tequilacazadores","37,898","3","0","0","0","0.0079%","0","0","0","0","0",""
"11-16-2025","teremana","777,669","-43","0","0","0","-0.0055%","0","0","0","0","0",""
"11-17-2025","josecuervotequila","111,601","1","0","0","0","0.0009%","","0","0","0","0",""
"11-17-2025","1800tequila","","","0","0","0","","","0","0","0","0",""
"11-17-2025","casamigos","289,948","33","0","0","0","0.0114%","0","0","0","0","0",""
"11-17-2025","donjuliotequila","","","0","0","0","","","0","0","0","0",""
"11-17-2025","drink818","1,191,360","-119","0","0","0","-0.0100%","0","0","0","0","0",""
"11-17-2025","eljimadortequila","","","0","0","0","","","0","0","0","0",""
"11-17-2025","espolontequila","64,940","13","0","0","0","0.0200%","0","0","0","0","0",""
"11-17-2025","hornitostequila","","","0","0","0","","","0","0","0","0",""
"11-17-2025","lunazultequila","","","0","0","0","","","0","0","0","0",""
"11-17-2025","milagrotequila","","","0","0","0","","","0","0","0","0",""
"11-17-2025","patron","432,701","-11","0","0","0","-0.0025%","0","0","0","0","0",""
"11-17-2025","tequilacazadores","37,898","0","1","33","33","0.0000%","1","0","0","33","0","#TequilaCAZADORES, #RealTequilaForRealPeople, #Friendsgiving"
"11-17-2025","teremana","777,614","-55","0","0","0","-0.0071%","0","0","0","0","0",""
"11-18-2025","josecuervotequila","111,592","-9","1","88","88","-0.0081%","1","0","0","83","5","#thetequilathatinventedtequila"
"11-18-2025","1800tequila","","","0","0","0","","","0","0","0","0",""
"11-18-2025","casamigos","289,936","-12","0","0","0","-0.0041%","0","0","0","0","0",""
"11-18-2025","donjuliotequila","","","0","0","0","","","0","0","0","0",""
"11-18-2025","drink818","1,191,272","-88","0","0","0","-0.0074%","0","0","0","0","0",""
"11-18-2025","eljimadortequila","","","0","0","0","","","0","0","0","0",""
"11-18-2025","espolontequila","64,955","15","0","0","0","0.0231%","0","0","0","0","0",""
"11-18-2025","hornitostequila","","","0","0","0","","","0","0","0","0",""
"11-18-2025","lunazultequila","","","0","0","0","","","0","0","0","0",""
"11-18-2025","milagrotequila","","","0","0","0","","","0","0","0","0",""
"11-18-2025","patron","432,709","8","1","1,377","1,377","0.0018%","0","0","1","1,354","23","#PatronReposado, #PATRONTequila"
"11-18-2025","tequilacazadores","37,898","0","0","0","0","0.0000%","0","0","0","0","0",""
"11-18-2025","teremana","777,569","-45","1","194","194","-0.0058%","0","1","0","181","13",""
"11-19-2025","josecuervotequila","111,612","20","0","0","0","0.0179%","","0","0","0","0",""
"11-19-2025","1800tequila","","","0","0","0","","","0","0","0","0",""
"11-19-2025","casamigos","289,962","26","1","349","349","0.0090%","0","1","0","331","18",""
"11-19-2025","donjuliotequila","","","0","0","0","","","0","0","0","0",""
"11-19-2025","drink818","1,191,222","-50","0","0","0","-0.0042%","0","0","0","0","0",""
"11-19-2025","eljimadortequila","","","0","0","0","","","0","0","0","0",""
"11-19-2025","espolontequila","64,959","4","0","0","0","0.0062%","0","0","0","0","0",""
"11-19-2025","hornitostequila","","","0","0","0","","","0","0","0","0",""
"11-19-2025","lunazultequila","","","0","0","0","","","0","0","0","0",""
"11-19-2025","milagrotequila","","","0","0","0","","","0","0","0","0",""
"11-19-2025","patron","432,805","96","0","0","0","0.0222%","0","0","0","0","0",""
"11-19-2025","tequilacazadores","37,905","7","0","0","0","0.0185%","0","0","0","0","0",""
"11-19-2025","teremana","777,524","-45","0","0","0","-0.0058%","0","0","0","0","0",""
"11-20-2025","josecuervotequila","111,621","9","0","0","0","0.0081%","","0","0","0","0",""
"11-20-2025","1800tequila","","","0","0","0","","","0","0","0","0",""
"11-20-2025","casamigos","289,972","10","0","0","0","0.0034%","0","0","0","0","0",""
"11-20-2025","donjuliotequila","","","1","398","398","","0","1","0","394","4",""
"11-20-2025","drink818","1,191,215","-7","1","966","966","-0.0006%","0","1","0","934","32",""
"11-20-2025","eljimadortequila","","","0","0","0","","","0","0","0","0",""
"11-20-2025","espolontequila","64,966","7","0","0","0","0.0108%","0","0","0","0","0",""
"11-20-2025","hornitostequila","","","0","0","0","","","0","0","0","0",""
