"Date","Post ID","Network","Post Type","Content Type","Profile","Link","Post","Linked Content","Public Engagements","Reactions","Comments","Shares"
"11/13/2025 1:02 pm","18027347969767484","Instagram","Post","Photo","tequilacazadores","https://www.instagram.com/p/DRAYcgYAdfg/","A celebratory glass of Tequila CAZADORES Cristalino would look good with a gold gramophone… 😉

#TequilaCAZADORES #RealTequilaForRealPeople #AwardShow","","47","47","0",""
"2/28/2026 1:00 pm","18019152101815033","Instagram","Post","Photo","tequilacazadores","https://www.instagram.com/p/DVT5UcTGmo0/","Be right back…

#TequilaCAZADORES #RealTequilaForRealPeople #MexicanChardonnay","","46","46","0",""
"12/4/2025 1:01 pm","17866010442514535","Instagram","Post","Carousel","tequilacazadores","https://www.instagram.com/p/DR2dGXhjmip/","A holiday gift idea for every Tequila CAZADORES aficionado in your life. 🎁

#TequilaCAZADORES #RealTequilaForRealPeople #GiftGuide #HolidayShopping","","46","45","1",""
"12/8/2025 1:02 pm","18093710578898112","Instagram","Post","Carousel","tequilacazadores","https://www.instagram.com/p/DSAwWYUDyvt/","T’is the season to turn your espresso martini cocktails into a Manny’s Xocolath.

#TequilaCAZADORES #RealTequilaForRealPeople #HolidayCocktails #CocktailRecipes","","45","45","0",""
"11/5/2025 1:07 pm","17900201460304408","Instagram","Reel","Video","tequilacazadores","https://www.instagram.com/reel/DQryqeLCQM1/","4 ingredients, 1 bold Tequila CAZADORES Blood Orange Margarita.

#TequilaCAZADORES #RealTequilaForRealPeople #Margarita #CocktailRecipe","","44","42","2",""
"1/7/2026 1:00 pm","18005425703684167","Instagram","Post","Photo","tequilacazadores","https://www.instagram.com/p/DTOAAo1CS4S/","May your 2026 be as golden as Tequila CAZADORES Añejo.🌟

#TequilaCAZADORES #RealTequilaForRealPeople #NewYear #2026","","39","39","0",""
"1/1/2026 1:00 pm","17893323933389951","Instagram","Post","Photo","tequilacazadores","https://www.instagram.com/p/DS-jQOyE2ql/","Bienvenidos 2026, and welcome back Tequila CAZADORES cocktails.

#TequilaCAZADORES #RealTequilaForRealPeople #NewYearsDay #2026","","38","38","0",""
"1/27/2026 1:01 pm","18416701090184088","Instagram","Post","Carousel","tequilacazadores","https://www.instagram.com/p/DUBf6ltj7HB/","Are you in the mood for a sweet Tequila CAZADORES Highland Margarita, or a Spicy Jalapeño? 🍋‍🟩

#TequilaCAZADORES #RealTequilaForRealPeople #ThisOrThat #Margarita","","35","35","0",""
"2/17/2026 1:01 pm","18394207138195646","Instagram","Post","Photo","tequilacazadores","https://www.instagram.com/p/DU3kqDhmsCe/","Extra Añejo for those extra special occasions. ✨

#TequilaCAZADORES #RealTequilaForRealPeople #ExtraAñejo","","35","35","0",""
"11/17/2025 1:01 pm","17892935646360701","Instagram","Post","Carousel","tequilacazadores","https://www.instagram.com/p/DRKrhbeCUpb/","Add our Tequila CAZADORES Mexican Old Fashioned to your hosting menu and thank us later. ¡Salud!

#TequilaCAZADORES #RealTequilaForRealPeople #Friendsgiving #Thanksgiving","","33","33","0",""
"1/23/2026 1:01 pm","18080955122212713","Instagram","Post","Carousel","tequilacazadores","https://www.instagram.com/p/DT3Mv1FjXBl/","Weekend plans? We got a Tequila CAZADORES cocktail for that.

#TequilaCAZADORES #RealTequilaForRealPeople #CocktailRecipes","","31","31","0",""
"12/18/2025 1:02 pm","17874481125386406","Instagram","Post","Carousel","tequilacazadores","https://www.instagram.com/p/DSagTNeEkVo/","Make a Tequila CAZADORES Posada Ponche and be everyone’s favorite primo tonight.

#TequilaCAZADORES #RealTequilaForRealPeople #LasPosadas #CocktailRecipes","","30","30","0",""
"2/11/2026 1:02 pm","18091995926094707","Instagram","Post","Photo","tequilacazadores","https://www.instagram.com/p/DUoIC8mkpkg/","When we find a time that *actually* works for everyone, we celebrate with Tequila CAZADORES Cantarito. 

#TequilaCAZADORES #RealTequilaForRealPeople #GirlsNight","","28","28","0",""
"1/15/2026 1:01 pm","18449571976100259","Instagram","Post","Photo","tequilacazadores","https://www.instagram.com/p/DTimZwRE55l/","Nothing like making old gossip feel new over Tequila CAZADORES. 

#TequilaCAZADORES #RealTequilaForRealPeople #NewYear #Chisme","","26","26","0",""
"12/16/2025 1:02 pm","18077026946221350","Instagram","Post","Carousel","tequilacazadores","https://www.instagram.com/p/DSVWr-hkwIW/","Holiday planning, but make it ✨fun✨with Tequila CAZADORES. 

#TequilaCAZADORES #RealTequilaForRealPeople #HolidayHosting","","25","24","1",""
"11/26/2025 1:02 pm","17848998750601203","Instagram","Post","Carousel","tequilacazadores","https://www.instagram.com/p/DRh2y4JEgka/","It’s a 10/10 time when you’re cheersing with a Tequila CAZADORES Espresso Martini Cocktail. 

#TequilaCAZADORES #RealTequilaForRealPeople #EspressoMartiniCocktail","","24","23","1",""
"2/4/2026 1:02 pm","17924342865219256","Instagram","Post","Photo","tequilacazadores","https://www.instagram.com/p/DUWGb2Aj7BG/","A Tequila CAZADORES Spicy Jalapeño Marg, or it didn’t happen. 

#TequilaCAZADORES #RealTequilaForRealPeople #SpicyMarg","","24","24","0",""
"12/12/2025 1:00 pm","18087537029056669","Instagram","Reel","Video","tequilacazadores","https://www.instagram.com/reel/DSLCzDGjSEP/","Which of our holiday cocktails will be your new go-to this season?

#TequilaCAZADORES #RealTequilaForRealPeople #HolidayCocktails","","19","18","1",""
"12/22/2025 1:00 pm","17990750816907115","Instagram","Reel","Video","tequilacazadores","https://www.instagram.com/reel/DSkyvIHERcL/","Might we suggest a Tequila CAZADORES Cristalita?

#TequilaCAZADORES #RealTequilaForRealPeople #HolidayCocktails","","12","12","0",""
"11/21/2025 1:46 pm","18412384429140709","Instagram","Post","Photo","tequilacazadores","https://www.instagram.com/p/DRVD1-8k-hl/","Don’t forget these Tequila CAZADORES cocktail essentials on your last minute grocery run. 🍋‍🟩

#TequilaCAZADORES #RealTequilaForRealPeople","","10","10","0",""
