"Date","Post ID","Network","Post Type","Content Type","Profile","Sent by","Link","Post","Linked Content","Impressions","Organic Impressions","Paid Impressions","Reach","Organic Reach","Paid Reach","Potential Reach","Engagement Rate (per Impression)","Engagements","Reactions","Likes","Dislikes","Love Reactions","Haha Reactions","Wow Reactions","Sad Reactions","Angry Reactions","Comments","Shares","Saves","Post Link Clicks","SproutLink Clicks","Other Post Clicks","Post Clicks (All)","Other Engagements","Subscribers Gained from Video","Annotation Clicks","Card Clicks","Video Views","Organic Video Views","Paid Video Views","Partial Video Views","Organic Partial Video Views","Paid Partial Video Views","Full Video Views","Organic Full Video Views","Paid Full Video Views","Full Video View Rate","Follow Video Views","For You Video Views","Hashtag Video Views","Business Account Video Views","Others Video Views","Search Video Views","Sound Video Views","Unspecified Video Views","Estimated Minutes Watched","Story Taps Back","Story Taps Forward","Story Exits","Story Replies","Video Added to Playlists","Subscribers Lost from Video","Video Removed from Playlists","Average Video Time Watched (Seconds)","Tags"
"1/9/2026 6:10 pm","7593502970138873143","TikTok","Post","Video","'@devilsreserve","Estefanie Marmolejo","https://www.tiktok.com/@devilsreserve/video/7593502970138873143?utm_campaign=tt4d_open_api&utm_source=7036369194396418050","Bringing that “let’s go raise a little hell… responsibly” energy 😈 🥂 So… you in or what? Tag your partner in crime in the comments below!",,"131","","","126","","","","3.82%","5","5","5","","","","","","","0","0","","","","","","","","","","131","","","","","","","","","0.01","0","117","","0","3","10","0","1","","","","","","","","","2.1",""
"1/8/2026 4:52 pm","391065524084625_122192009948447934","Facebook","Ad Post","Video","Devil's Reserve"," ","https://www.facebook.com/reel/1872242080321639/","Pour a shot and raise a little hell with Devil's Reserve Infused Tequila—the perfect drink for when mischief is on the menu.","https://www.facebook.com/reel/1872242080321639/","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1/8/2026 4:52 pm","391065524084625_122192009924447934","Facebook","Ad Post","Video","Devil's Reserve"," ","https://www.facebook.com/reel/898942009454708/","Cuervo Tequila has been to hell and back and picked up a devilish heat along the way. Spice up your favorite cocktail today!","https://www.facebook.com/reel/898942009454708/","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1/8/2026 4:52 pm","391065524084625_122192009882447934","Facebook","Ad Post","Video","Devil's Reserve"," ","https://www.facebook.com/reel/1738467224224655/","Sweet, tropical, & spicy, a Diablito Margarita is perfect for when mischief is on the menu (don’t forget the devilish limes).","https://www.facebook.com/reel/1738467224224655/","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1/6/2026 5:19 pm","18435141250110904","Instagram","Post","Photo","devilsreserve"," ","https://www.instagram.com/p/DTL4yN1jynr/","Devil behind the bar 👀 Shots and cocktails coming in hot! 🔥

👉 Drop a 😈 if you’re next in line.",,"661","661","","377","377","","","3.48%","23","17","17","","","","","","","0","3","3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1/6/2026 5:19 pm","391065524084625_122191726394447934","Facebook","Post","Photo","Devil's Reserve"," ","https://www.facebook.com/122157258710447934/posts/122191726394447934","Devil behind the bar 👀 Shots and cocktails coming in hot! 🔥

👉 Drop a 😈 if you’re next in line.","https://www.facebook.com/photo.php?fbid=122191726370447934&set=a.122156205344447934&type=3","26","26","0","23","23","0","","3.85%","1","1","1","","0","0","0","0","0","0","0","","","","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1/5/2026 12:28 pm","18089272450995056","Instagram","Story","Video","devilsreserve"," ","https://www.instagram.com/stories/devilsreserve/3803512825172811633","",,"86","86","","75","75","","","0%","0","","","","","","","","","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","55","14","0","","","","",""
"12/31/2025 4:10 pm","17865871719456860","Instagram","Post","Photo","devilsreserve","Estefanie Marmolejo","https://www.instagram.com/p/DS8UIItjfIV/","Starting the year the only way we know how, with Devil’s Reserve! 😈

Who’s ringing it in with you? Tag the below!",,"860","860","","504","504","","","2.91%","25","16","16","","","","","","","0","8","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"12/31/2025 4:10 pm","391065524084625_122190928460447934","Facebook","Post","Photo","Devil's Reserve","Estefanie Marmolejo","https://www.facebook.com/122157258710447934/posts/122190928460447934","Starting the year the only way we know how, with Devil’s Reserve! 😈

Who’s ringing it in with you? Tag the below!","https://www.facebook.com/photo.php?fbid=122190928436447934&set=a.122156205344447934&type=3","22","22","0","16","16","0","","4.55%","1","1","1","","0","0","0","0","0","0","0","","","","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"12/29/2025 11:55 am","391065524084625_122190664874447934","Facebook","Reel","Video","Devil's Reserve","Estefanie Marmolejo","https://www.facebook.com/reel/866265539591877/","Holiday prep in progress… please stand by 😈❄️ Holiday party mode loading with Devil’s Reserve!

Who’s ready to heat things up?","https://www.facebook.com/reel/866265539591877/","24","24","0","19","","","","0%","0","0","0","","0","0","0","0","0","0","0","","","","","0","","","","","8","8","0","7","7","0","1","1","0","","","","","","","","","","","","","","","","","","4.11",""
"12/29/2025 11:55 am","18071511704379146","Instagram","Reel","Video","devilsreserve","Estefanie Marmolejo","https://www.instagram.com/reel/DS2tXZOAqlD/","Holiday prep in progress… please stand by 😈❄️ Holiday party mode loading with Devil’s Reserve!

Who’s ready to heat things up?",,"972","972","","886","886","","","2.98%","29","20","20","","","","","","","4","0","5","","","","","","","","","972","972","","","","","","","","","","","","","","","","","","","","","","","","","",""
"12/29/2025 11:55 am","7589324284682685751","TikTok","Post","Video","'@devilsreserve","Estefanie Marmolejo","https://www.tiktok.com/@devilsreserve/video/7589324284682685751?utm_campaign=tt4d_open_api&utm_source=7036369194396418050","Holiday prep in progress… please stand by 😈❄️ Holiday party mode loading with Devil’s Reserve! Who’s ready to heat things up?",,"153","","","127","","","","1.96%","3","2","2","","","","","","","0","1","","","","","","","","","","153","","","","","","","","","0.07","0","105","","10","4","32","0","2","","","","","","","","","2.99",""
"12/25/2025 6:31 pm","18356727958165166","Instagram","Reel","Video","devilsreserve","Estefanie Marmolejo","https://www.instagram.com/reel/DStHVyHDZ65/","Consider this your sign to upgrade the gift exchange 😈

Check out the link in bio to get your easy last-minute gift!",,"486","486","","445","445","","","3.29%","16","13","13","","","","","","","0","2","1","","","","","","","","","486","486","","","","","","","","","","","","","","","","","","","","","","","","","",""
"12/25/2025 6:29 pm","391065524084625_122190209234447934","Facebook","Reel","Video","Devil's Reserve","Estefanie Marmolejo","https://www.facebook.com/reel/2133289874145781/","Consider this your sign to upgrade the gift exchange 😈

Check out the link in bio to get your easy last-minute gift!","https://www.facebook.com/reel/2133289874145781/","75","75","0","71","","","","0%","0","0","0","","0","0","0","0","0","0","0","","","","","0","","","","","35","35","0","31","31","0","4","4","0","","","","","","","","","","","","","","","","","","4.14",""
"12/25/2025 6:29 pm","7587941551431601422","TikTok","Post","Video","'@devilsreserve","Estefanie Marmolejo","https://www.tiktok.com/@devilsreserve/video/7587941551431601422?utm_campaign=tt4d_open_api&utm_source=7036369194396418050","Consider this your sign to upgrade the gift exchange 😈 Check out the link in bio to get your easy last-minute gift!",,"118","","","114","","","","0.85%","1","1","1","","","","","","","0","0","","","","","","","","","","118","","","","","","","","","0.02","0","96","","10","2","8","0","2","","","","","","","","","2.66",""
"12/25/2025 4:47 pm","18035646848731745","Instagram","Story","Photo","devilsreserve"," ","https://www.instagram.com/stories/devilsreserve/3795670810716395047","",,"30","30","","27","27","","","0%","0","","","","","","","","","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","17","1","0","","","","",""
"12/23/2025 9:19 pm","18089930474477067","Instagram","Story","Photo","devilsreserve"," ","https://www.instagram.com/stories/devilsreserve/3794358301459848619","😈",,"118","118","","100","100","","","0%","0","","","","","","","","","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9","95","5","0","","","","",""
"12/23/2025 9:16 pm","18088219399818372","Instagram","Story","Photo","devilsreserve"," ","https://www.instagram.com/stories/devilsreserve/3794356801442489499","",,"139","139","","118","118","","","0%","0","","","","","","","","","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3","95","11","0","","","","",""
"12/23/2025 4:52 pm","17928659934174459","Instagram","Post","Photo","devilsreserve","Estefanie Marmolejo","https://www.instagram.com/p/DSnykUjjQGw/","Consider this your official invitation to misbehave, one mini at a time 😈

Send this to someone who needs the Devil’s Reserve minis on their wishlist!",,"1,038","1,038","","561","561","","","2.41%","25","22","22","","","","","","","1","2","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"12/23/2025 4:52 pm","391065524084625_122189947226447934","Facebook","Post","Photo","Devil's Reserve","Estefanie Marmolejo","https://www.facebook.com/122157258710447934/posts/122189947226447934","Consider this your official invitation to misbehave, one mini at a time 😈

Send this to someone who needs the Devil’s Reserve minis on their wishlist!","https://www.facebook.com/photo.php?fbid=122189947190447934&set=a.122156205344447934&type=3","12","12","0","12","12","0","","8.33%","1","1","1","","0","0","0","0","0","0","0","","","","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"12/20/2025 6:08 pm","17887718271281472","Instagram","Story","Video","devilsreserve"," ","https://www.instagram.com/stories/devilsreserve/3792087965397761065","",,"195","195","","171","171","","","0%","0","","","","","","","","","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","115","29","0","","","","",""
"12/18/2025 1:33 pm","18082665560173940","Instagram","Story","Photo","devilsreserve"," ","https://www.instagram.com/stories/devilsreserve/3790499645815346372","",,"90","90","","76","76","","","0%","0","","","","","","","","","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","64","11","0","","","","",""
"12/18/2025 1:25 pm","18071209175608488","Instagram","Post","Photo","devilsreserve","Estefanie Marmolejo","https://www.instagram.com/p/DSai58SERCf/","Stockings stuffed. Mischief loaded 😈

A little devil goes a long way this holiday season 🎁",,"754","754","","309","309","","","3.32%","25","22","22","","","","","","","0","2","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"12/18/2025 1:25 pm","391065524084625_122189285612447934","Facebook","Post","Photo","Devil's Reserve","Estefanie Marmolejo","https://www.facebook.com/122157258710447934/posts/122189285612447934","Stockings stuffed. Mischief loaded 😈

A little devil goes a long way this holiday season 🎁","https://www.facebook.com/photo.php?fbid=122189285588447934&set=a.122156205344447934&type=3","15","15","0","12","12","0","","0%","0","0","0","","0","0","0","0","0","0","0","","","","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"12/16/2025 9:49 am","18088529566807797","Instagram","Story","Video","devilsreserve"," ","https://www.instagram.com/stories/devilsreserve/3788937696367471190","",,"132","132","","115","115","","","0%","0","","","","","","","","","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6","81","15","0","","","","",""
"12/16/2025 9:49 am","18084965657026003","Instagram","Story","Video","devilsreserve"," ","https://www.instagram.com/stories/devilsreserve/3788937625726997997","",,"135","135","","120","120","","","0%","0","","","","","","","","","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9","101","7","0","","","","",""
"12/16/2025 9:49 am","18106572781729316","Instagram","Story","Video","devilsreserve"," ","https://www.instagram.com/stories/devilsreserve/3788937522731669517","",,"176","176","","161","161","","","1.14%","2","","","","","","","","","1","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","115","12","1","","","","",""
"12/15/2025 11:22 pm","18155349400415048","Instagram","Reel","Video","devilsreserve","Estefanie Marmolejo","https://www.instagram.com/reel/DST4tLeDgTP/","'@vivamehta is always finding ways to let loose after a crazy work week!

Raise a little hell with @devilsreserve 😈",,"538","538","","460","460","","","2.79%","15","14","14","","","","","","","0","0","1","","","","","","","","","538","538","","","","","","","","","","","","","","","","","","","","","","","","","",""
"12/15/2025 11:21 pm","7584306033292479799","TikTok","Post","Video","'@devilsreserve","Estefanie Marmolejo","https://www.tiktok.com/@devilsreserve/video/7584306033292479799?utm_campaign=tt4d_open_api&utm_source=7036369194396418050","'@vivamehta is always finding ways to let loose after a crazy work week! Raise a little hell with @devilsreserve 😈",,"185","","","161","","","","7.03%","13","13","13","","","","","","","0","0","","","","","","","","","","185","","","","","","","","","0.04","0","156","","18","0","9","0","2","","","","","","","","","6.71",""
"12/15/2025 11:20 pm","391065524084625_122188943480447934","Facebook","Reel","Video","Devil's Reserve","Estefanie Marmolejo","https://www.facebook.com/reel/1488791815526815/","'@vivamehta is always finding ways to let loose after a crazy work week!

Raise a little hell with @devilsreserve 😈","https://www.facebook.com/reel/1488791815526815/","19","19","0","12","","","","0%","0","0","0","","0","0","0","0","0","0","0","","","","","0","","","","","6","6","0","6","6","0","0","0","0","","","","","","","","","","","","","","","","","","7.18",""
"12/12/2025 6:12 pm","18099848248761737","Instagram","Reel","Video","devilsreserve","Estefanie Marmolejo","https://www.instagram.com/reel/DSLm435jSPj/","Every Devil’s Reserve shot sees me walking in like:… here we go again 😈🔥",,"653","653","","685","685","","","3.98%","26","22","22","","","","","","","2","0","2","","","","","","","","","653","653","","","","","","","","","","","","","","","","","","","","","","","","","",""
"12/12/2025 6:11 pm","391065524084625_122188564100447934","Facebook","Reel","Video","Devil's Reserve","Estefanie Marmolejo","https://www.facebook.com/reel/1651308265841587/","Every Devil’s Reserve shot sees me walking in like:… here we go again 😈🔥","https://www.facebook.com/reel/1651308265841587/","16","16","0","12","","","","6.25%","1","1","0","","1","0","0","0","0","0","0","","","","","0","","","","","5","5","0","4","4","0","1","1","0","","","","","","","","","","","","","","","","","","3.92",""
"12/12/2025 6:11 pm","7583112824214293774","TikTok","Post","Video","'@devilsreserve","Estefanie Marmolejo","https://www.tiktok.com/@devilsreserve/video/7583112824214293774?utm_campaign=tt4d_open_api&utm_source=7036369194396418050","Every Devil’s Reserve shot sees me walking in like:… here we go again 😈🔥",,"158","","","139","","","","1.27%","2","2","2","","","","","","","0","0","","","","","","","","","","158","","","","","","","","","0.0063","0","118","","13","2","23","0","2","","","","","","","","","3.06",""
"12/9/2025 5:16 pm","18138791407413976","Instagram","Post","Carousel","devilsreserve"," ","https://www.instagram.com/p/DSDyN8wDVRP/","The Devil’s Reserve Bronco pulled up + the good times followed 🔥

👉 Tell us where we should roll up next!",,"1,325","1,325","","565","565","","","4.38%","58","47","47","","","","","","","4","7","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"12/9/2025 5:16 pm","391065524084625_122188168838447934","Facebook","Post","Photo","Devil's Reserve"," ","https://www.facebook.com/122157258710447934/posts/122188168838447934","The Devil’s Reserve Bronco pulled up + the good times followed 🔥

👉 Tell us where we should roll up next!","https://www.facebook.com/122157258710447934/posts/122188168838447934","19","19","0","14","14","0","","5.26%","1","0","0","","0","0","0","0","0","0","0","","","","1","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"12/4/2025 1:34 pm","18067961555613733","Instagram","Reel","Video","devilsreserve","Estefanie Marmolejo","https://www.instagram.com/reel/DR2gsiSCZxY/","Suddenly I can see the chaos so clearly 😏",,"1,067","1,067","","863","863","","","3.56%","38","30","30","","","","","","","3","3","2","","","","","","","","","1,067","1,067","","","","","","","","","","","","","","","","","","","","","","","","","",""
"12/4/2025 1:32 pm","391065524084625_122187507896447934","Facebook","Reel","Video","Devil's Reserve","Estefanie Marmolejo","https://www.facebook.com/reel/1264576259104154/","Suddenly I can see the chaos so clearly 😏","https://www.facebook.com/reel/1264576259104154/","25","25","0","17","","","","0%","0","0","0","","0","0","0","0","0","0","0","","","","","0","","","","","9","9","0","7","7","0","2","2","0","","","","","","","","","","","","","","","","","","5.94",""
"12/4/2025 1:32 pm","7580072314339986743","TikTok","Post","Video","'@devilsreserve","Estefanie Marmolejo","https://www.tiktok.com/@devilsreserve/video/7580072314339986743?utm_campaign=tt4d_open_api&utm_source=7036369194396418050","Suddenly I can see the chaos so clearly 😏",,"604","","","552","","","","5.96%","36","36","36","","","","","","","0","0","","","","","","","","","","604","","","","","","","","","0.04","1","549","","16","1","35","0","2","","","","","","","","","5.14",""
"12/3/2025 10:58 am","18080562794517875","Instagram","Story","Video","devilsreserve"," ","https://instagram.com/stories/devilsreserve/3779550286030414734","",,"115","115","","76","76","","","0%","0","","","","","","","","","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10","53","15","0","","","","",""
"12/3/2025 10:58 am","17894909286224944","Instagram","Story","Video","devilsreserve"," ","https://instagram.com/stories/devilsreserve/3779550010447841987","",,"111","111","","81","81","","","21.62%","24","","","","","","","","","1","23","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2","78","10","1","","","","",""
"12/1/2025 11:05 pm","18087791683793137","Instagram","Post","Carousel","devilsreserve","Estefanie Marmolejo","https://www.instagram.com/p/DRvzyZNjJxp/","Caught in 4K doing the devil’s work.

And we’d do it again 🔥 😈

Tag your shot partner to take a DR with!",,"1,085","1,085","","214","214","","","1.2%","13","13","13","","","","","","","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"12/1/2025 11:05 pm","391065524084625_122187171866447934","Facebook","Post","Photo","Devil's Reserve","Estefanie Marmolejo","https://www.facebook.com/122157258710447934/posts/122187171866447934","Caught in 4K doing the devil’s work.

And we’d do it again 🔥 😈

Tag your shot partner to take a DR with!","https://www.facebook.com/122157258710447934/posts/122187171866447934","22","22","0","15","15","0","","0%","0","0","0","","0","0","0","0","0","0","0","","","","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"12/1/2025 12:33 pm","18071703578063794","Instagram","Story","Video","devilsreserve"," ","https://instagram.com/stories/devilsreserve/3778148417513000960","",,"74","74","","64","64","","","0%","0","","","","","","","","","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2","46","14","0","","","","",""
"11/28/2025 6:11 pm","17958896913010876","Instagram","Reel","Video","devilsreserve","Estefanie Marmolejo","https://www.instagram.com/reel/DRnjs5Mibxd/","The devil’s in the details… and he loves every one of these 😈

Who’s buying the next round of Devil’s Reserve?! Send this to a friend and they HAVE to do it 👀",,"28,206","28,206","","23,754","23,754","","","0.14%","39","30","30","","","","","","","0","7","2","","","","","","","","","28,206","28,206","","","","","","","","","","","","","","","","","","","","","","","","","",""
"11/28/2025 6:10 pm","7577917587825134861","TikTok","Post","Video","'@devilsreserve","Estefanie Marmolejo","https://www.tiktok.com/@devilsreserve/video/7577917587825134861?utm_campaign=tt4d_open_api&utm_source=7036369194396418050","The devil’s in the details… and he loves every one of these 😈 Who’s buying the next round of Devil’s Reserve?! Send this to a friend and they HAVE to do it 👀",,"210","","","178","","","","2.38%","5","4","4","","","","","","","0","1","","","","","","","","","","210","","","","","","","","","0.0047","1","142","","17","8","39","0","3","","","","","","","","","2.33",""
"11/28/2025 6:10 pm","391065524084625_122186781272447934","Facebook","Reel","Video","Devil's Reserve","Estefanie Marmolejo","https://www.facebook.com/reel/2297299550743615/","The devil’s in the details… and he loves every one of these 😈

Who’s buying the next round of Devil’s Reserve?! Send this to a friend and they HAVE to do it 👀","https://www.facebook.com/reel/2297299550743615/","24","24","0","23","","","","0%","0","0","0","","0","0","0","0","0","0","0","","","","","0","","","","","5","5","0","5","5","0","0","0","0","","","","","","","","","","","","","","","","","","3.23",""
"11/26/2025 4:35 pm","18294872941275158","Instagram","Story","Photo","devilsreserve"," ","https://instagram.com/stories/devilsreserve/3774646480754779488","",,"122","122","","103","103","","","0%","0","","","","","","","","","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","76","17","0","","","","",""
"11/25/2025 5:11 pm","18090404330506518","Instagram","Post","Photo","devilsreserve","Estefanie Marmolejo","https://www.instagram.com/p/DRfue66DpCc/","Shot of the year?!

Try a Devil’s Reserve shot and decide for yourself 🔥

👉 Tag us when you do — we’ll be watching!",,"2,122","2,122","","255","255","","","0.71%","15","13","13","","","","","","","0","1","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"11/25/2025 5:11 pm","391065524084625_122186413310447934","Facebook","Post","Photo","Devil's Reserve","Estefanie Marmolejo","https://www.facebook.com/122157258710447934/posts/122186413310447934","Shot of the year?!

Try a Devil’s Reserve shot and decide for yourself 🔥

👉 Tag us when you do — we’ll be watching!","https://www.facebook.com/photo.php?fbid=122186413286447934&set=a.122156205344447934&type=3","20","20","0","12","12","0","","0%","0","0","0","","0","0","0","0","0","0","0","","","","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"11/21/2025 3:21 pm","391065524084625_122185904450447934","Facebook","Reel","Video","Devil's Reserve","Estefanie Marmolejo","https://www.facebook.com/reel/3900994423367783/","I love Devil’s Reserve parties because the rules stop at the door!

Costumes, cocktails, & questionable dance moves? Always 😈

Tag your partner in chaos below!","https://www.facebook.com/reel/3900994423367783/","41","41","0","34","","","","0%","0","0","0","","0","0","0","0","0","0","0","","","","","0","","","","","12","12","0","11","11","0","1","1","0","","","","","","","","","","","","","","","","","","4.21",""
"11/21/2025 3:21 pm","7575276347430292749","TikTok","Post","Video","'@devilsreserve","Estefanie Marmolejo","https://www.tiktok.com/@devilsreserve/video/7575276347430292749?utm_campaign=tt4d_open_api&utm_source=7036369194396418050","I love Devil’s Reserve parties because the rules stop at the door! Costumes, cocktails, & questionable dance moves? Always 😈 Tag your partner in chaos below!",,"438","","","381","","","","4.57%","20","20","20","","","","","","","0","0","","","","","","","","","","438","","","","","","","","","0.03","2","315","","17","3","100","0","1","","","","","","","","","5.09",""
"11/21/2025 3:21 pm","18063216053183051","Instagram","Reel","Video","devilsreserve","Estefanie Marmolejo","https://www.instagram.com/reel/DRVOut1gH2d/","I love Devil’s Reserve parties because the rules stop at the door!

Costumes, cocktails, & questionable dance moves? Always 😈

Tag your partner in chaos below!",,"20,912","20,912","","18,056","18,056","","","0.18%","37","29","29","","","","","","","2","4","2","","","","","","","","","20,912","20,912","","","","","","","","","","","","","","","","","","","","","","","","","",""
"11/20/2025 9:03 am","18080833222880104","Instagram","Story","Photo","devilsreserve"," ","https://instagram.com/stories/devilsreserve/3770070426941751841","",,"113","113","","100","100","","","0.88%","1","","","","","","","","","0","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2","71","25","0","","","","",""
"11/17/2025 5:26 pm","17900937201314162","Instagram","Story","Video","devilsreserve"," ","https://instagram.com/stories/devilsreserve/3768149019534143687","",,"79","79","","74","74","","","0%","0","","","","","","","","","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3","46","21","0","","","","",""
"11/17/2025 5:10 pm","391065524084625_122185384814447934","Facebook","Reel","Video","Devil's Reserve","Estefanie Marmolejo","https://www.facebook.com/reel/1241375557826686/","If the Devil threw a party… it’d look like this!

Horns on and shots flowing 🖤🔥 Here’s your inspo for your next party.

Tag below who’s taking the next DR shot with you?","https://www.facebook.com/reel/1241375557826686/","31","31","0","29","","","","0%","0","0","0","","0","0","0","0","0","0","0","","","","","0","","","","","7","7","0","7","7","0","0","0","0","","","","","","","","","","","","","","","","","","3.83",""
"11/17/2025 5:10 pm","17906033313278578","Instagram","Reel","Video","devilsreserve","Estefanie Marmolejo","https://www.instagram.com/reel/DRLIBwzCKqJ/","If the Devil threw a party… it’d look like this!

Horns on and shots flowing 🖤🔥 Here’s your inspo for your next party.

Tag below who’s taking the next DR shot with you?",,"64,588","64,588","","52,033","52,033","","","0.18%","114","83","83","","","","","","","6","5","20","","","","","","","","","64,588","64,588","","","","","","","","","","","","","","","","","","","","","","","","","",""
"11/17/2025 5:10 pm","7573819990118354231","TikTok","Post","Video","'@devilsreserve","Estefanie Marmolejo","https://www.tiktok.com/@devilsreserve/video/7573819990118354231?utm_campaign=tt4d_open_api&utm_source=7036369194396418050","If the Devil threw a party… it’d look like this! Horns on and shots flowing 🖤🔥 Here’s your inspo for your next party. Tag below who’s taking the next DR shot with you?",,"139","","","121","","","","2.16%","3","3","3","","","","","","","0","0","","","","","","","","","","139","","","","","","","","","0.01","0","97","","13","1","25","0","3","","","","","","","","","2.49",""
"11/17/2025 7:54 am","18129529315442482","Instagram","Story","Video","devilsreserve"," ","https://instagram.com/stories/devilsreserve/3767861151305666718","",,"170","170","","144","144","","","0%","0","","","","","","","","","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2","66","21","0","","","","",""
"11/16/2025 12:10 am","17870523822466209","Instagram","Story","Video","devilsreserve"," ","https://instagram.com/stories/devilsreserve/3766902605940122247","",,"181","181","","142","142","","","0%","0","","","","","","","","","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11","62","14","0","","","","",""
"11/16/2025 12:09 am","18030459719766646","Instagram","Story","Video","devilsreserve"," ","https://instagram.com/stories/devilsreserve/3766902501384484853","",,"103","103","","80","80","","","0%","0","","","","","","","","","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6","62","8","0","","","","",""
"11/15/2025 1:56 pm","17993823650851790","Instagram","Story","Video","devilsreserve"," ","https://instagram.com/stories/devilsreserve/3766593566618511999","",,"89","89","","69","69","","","0%","0","","","","","","","","","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10","56","11","0","","","","",""
"11/15/2025 1:54 pm","17973299612958604","Instagram","Story","Video","devilsreserve"," ","https://instagram.com/stories/devilsreserve/3766592840014048367","",,"109","109","","84","84","","","0%","0","","","","","","","","","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2","66","10","0","","","","",""
"11/13/2025 1:10 pm","18553889968048263","Instagram","Reel","Video","devilsreserve","Estefanie Marmolejo","https://www.instagram.com/reel/DRAZX6tAFfi/","The Diablito Margarita is sweet, spicy, tropical, and just dangerous enough to call on the Devil himself!

Check the link in bio for more DR recipes 🌶️",,"1,020","1,020","","870","870","","","3.53%","36","27","27","","","","","","","0","8","1","","","","","","","","","1,020","1,020","","","","","","","","","","","","","","","","","","","","","","","","","",""
"11/13/2025 1:10 pm","7572273831994313997","TikTok","Post","Video","'@devilsreserve","Estefanie Marmolejo","https://www.tiktok.com/@devilsreserve/video/7572273831994313997?utm_campaign=tt4d_open_api&utm_source=7036369194396418050","The Diablito Margarita is sweet, spicy, tropical, and just dangerous enough to call on the Devil himself! Check the link in bio for more DR recipes 🌶️",,"166","","","143","","","","2.41%","4","4","4","","","","","","","0","0","","","","","","","","","","166","","","","","","","","","0.03","0","127","","16","0","20","0","3","","","","","","","","","2.8",""
"11/12/2025 2:28 pm","18420272002116877","Instagram","Story","Video","devilsreserve"," ","https://instagram.com/stories/devilsreserve/3764435809417102581","",,"124","124","","92","92","","","0%","0","","","","","","","","","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2","37","22","0","","","","",""
"11/12/2025 2:28 pm","18060844067547729","Instagram","Story","Photo","devilsreserve"," ","https://instagram.com/stories/devilsreserve/3764435799493383026","",,"119","119","","102","102","","","0%","0","","","","","","","","","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2","74","9","0","","","","",""
"11/11/2025 5:19 pm","18084057542003638","Instagram","Story","Video","devilsreserve"," ","https://instagram.com/stories/devilsreserve/3763796718518389847","",,"134","134","","115","115","","","1.49%","2","","","","","","","","","0","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5","83","28","0","","","","",""
"11/11/2025 11:55 am","18118403017552911","Instagram","Story","Video","devilsreserve"," ","https://instagram.com/stories/devilsreserve/3763633749725620493","",,"178","178","","143","143","","","1.12%","2","","","","","","","","","2","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2","115","22","2","","","","",""
